id,question,version,time_elapsed,proof,score,pilot,order,questionText,reasoning,cues,steps,reasonCorrect,understanding,misconception,questionType
elephant,qID-11,A,9.085,S1_C1,0.0,0,4,Is there a mistake? [11],Thinks that SAS triangle congruence is incorrectly applied because of the way that the triangles are named not aligning with matching SAS.,"statement text, construction",step 5,0,geometric,thinks that the ordering of the name of the triangle is significant,1.0
elephant,qID-12,A,9.521,S1_C1,0.0,0,4,Which step is wrong? [12],step 5,,,0,geometric,,2.0
elephant,qID-13,A,33.018,S1_C1,0.0,0,4,Describe reasoning [13],"Thinks that 2 pieces of information are missing, wants to find information that would match the order laid out in the proof (so an additional pair of segments and pair of angles would need to be proven true in order for the proof to be correct).","statement text, construction",,0,geometric,misunderstanding reqs to describe SAS,3.0
elephant,qID-2,A,48.032,S1_C1,1.0,0,4,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],bc lines are intersecting,earlier proof steps (text),step 2,1,geometric,,5.0
elephant,qID-3,A,64.404,S1_C1,1.0,0,4,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],Had trouble keeping track of the information that was known and was not sure if enough sides had been proven congruent by step 3. Did not catch the fact that there was no angle demonstrated.,"construction, tick marks",,0,"geometric, guess",got answer right but reasoning was based on fixation that SAS was incorrectly applied,5.0
elephant,qID-0,A,83.718,S1_IN3,1.0,0,5,,,,,0,,,
elephant,qID-11,A,2.921,S1_IN3,1.0,0,5,Is there a mistake? [11],notices inconsistency,"inconsistency, tick marks, construction",step 4,1,geometric,,1.0
elephant,qID-12,A,8.84,S1_IN3,1.0,0,5,Which step is wrong? [12],step 4,"inconsistency, tick marks, construction",step 4,1,geometric,,2.0
elephant,qID-13,A,55.201,S1_IN3,1.0,0,5,Describe reasoning [13],"quad != rectangle, can't claim opp angles are equal. also would need more information to solve",construction,step 4,1,geometric,,3.0
elephant,qID-3,A,10.958,S1_IN3,1.0,0,5,conclude KN congruent to ML? [3],same # ticks,"tick marks, construction",,1,"direct lookup, geometric",,4.0
elephant,qID-0,A,121.691,S2_IN2,1.0,0,6,,,,,0,,,
elephant,qID-11,A,1.987,S2_IN2,1.0,0,6,Is there a mistake? [11],"CPCTC incorrectly used, noticed inconsistency","inconsistency, construction, tick marks",step 7,1,geometric,,1.0
elephant,qID-12,A,8.196,S2_IN2,1.0,0,6,Which step is wrong? [12],step 7,"inconsistency, construction, tick marks",step 7,1,geometric,,2.0
elephant,qID-13,A,23.059,S2_IN2,1.0,0,6,Describe reasoning [13],use correct CPCTC and then alt-int angles,construction,step 8,1,geometric,,3.0
elephant,qID-1,A,34.612,S2_IN2,1.0,0,6,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],not enough information to talk about parallel lines,earlier proof steps (text),step 8,1,geometric,,5.0
elephant,qID-2,A,24.532,S2_IN2,1.0,0,6,conclude <MYZ congruent to <MWX? [2],angles are not the same,"construction, tick marks",step 8,1,geometric,,4.0
elephant,qID-0,A,138.56,S2_IN1,1.0,0,7,,,,,0,,,
elephant,qID-11,A,5.093,S2_IN1,1.0,0,7,Is there a mistake? [11],angles in step 8 are not proven to be congruent before use,"tick marks, construction",step 8,1,geometric,,1.0
elephant,qID-12,A,5.685,S2_IN1,1.0,0,7,Which step is wrong? [12],step 8,,,1,geometric,,2.0
elephant,qID-13,A,57.027,S2_IN1,1.0,0,7,Describe reasoning [13],add LU=LU and use SAS instead,"construction, earlier proof steps (text)",step 9,1,geometric,,3.0
elephant,qID-2,A,15.786,S2_IN1,1.0,0,7,conclude tLNU congruent to tUQL? [2],"could be true but wasn't correctly established by the proof, so no",earlier proof steps (text),,1,geometric,,4.0
elephant,qID-0,A,149.099,S2_C2,1.0,0,8,,,,,0,,,
elephant,qID-11,A,23.161,S2_C2,3.0,0,8,Is there a mistake? [11],"Thinks SAS is incorrectly applied bc the marked segments/angles don't match the same order of the named triangle, then clicked No (accidentally?)","statement text, construction, tick marks",,0,"geometric, guess",misunderstanding reqs to describe SAS,1.0
elephant,qID-1,A,152.575,S2_C2,1.0,0,8,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],can't prove SAS without step 8,"construction, tick marks, relies on, earlier proof steps (text)","step 9, step 8",1,geometric,,5.0
elephant,qID-2,A,32.595,S2_C2,1.0,0,8,conclude <BAF congruent to <DCB? [2],"not the same angle, by looking at construction",construction,step 8,1,"geometric, direct lookup",,4.0
penguin,qID-2,B,117.256,P1,1.0,0,0,,,,,0,,,
penguin,qID-1,B,15.278,P1,1.0,0,0,,,,,0,,,
penguin,qID-3,B,11.19,P1,1.0,0,0,,,,,0,,,
penguin,qID-3,B,11.685,P2,1.0,0,0,,,,,0,,,
penguin,qID-2,B,19.411,P2,1.0,0,0,,,,,0,,,
penguin,qID-1,B,12.02,P2,1.0,0,0,,,,,0,,,
penguin,qID-1,B,27.871,P7,0.0,0,0,,,,,0,,,
penguin,qID-11,B,27.181,P7,1.0,0,0,,,,,0,,,
penguin,qID-12,B,8.694,P7,0.0,0,0,,,,,0,,,
penguin,qID-13,B,3.507,P7,0.0,0,0,,,,,0,,,
penguin,qID-1,B,12.895,P4,1.0,0,0,,,,,0,,,
penguin,qID-1,B,8.241,P6,1.0,0,0,,,,,0,,,
penguin,qID-1,B,28.252,P3,1.0,0,0,,,,,0,,,
penguin,qID-1,B,12.742,P5,1.0,0,0,,,,,0,,,
penguin,qID-0,B,134.106,S1_C1,1.0,0,1,,,,,0,,,
penguin,qID-11,B,18.179,S1_C1,0.0,0,1,Is there a mistake? [11],"yes, accidentally picked answer?","construction, all proof text",,0,"geometric, guess",,1.0
penguin,qID-12,B,37.125,S1_C1,0.0,0,1,Which step is wrong? [12],"picked step 5, thinks SAS is wrong reason","construction, all proof text",,0,geometric,,2.0
penguin,qID-13,B,93.869,S1_C1,0.0,0,1,Describe reasoning [13],"pretty confused here, not sure what SAS is, thinks vertical angles was not established","construction, all proof text",,0,"geometric, guess",,3.0
penguin,qID-2,B,30.827,S1_C1,1.0,0,1,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],thinks there's enough info,"reason definition, construction, earlier proof steps (text)",,1,geometric,,5.0
penguin,qID-3,B,37.947,S1_C1,1.0,0,1,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],"read def and is not confused anymore, thinks vert angles needed for SAS","reason definition, earlier proof steps (text), construction",,1,geometric,,5.0
penguin,qID-0,B,118.973,S1_C2,1.0,0,2,,,,,0,,,
penguin,qID-11,B,43.687,S1_C2,0.0,0,2,Is there a mistake? [11],"thinks proof is inefficient, there's too much unnecessary stuff",,,0,geometric,"doesn't realize that the reason why proof is ""too many steps"" is because everything is needed to derive the property of angle bisector within a triangle",1.0
penguin,qID-12,B,48.165,S1_C2,0.0,0,2,Which step is wrong? [12],starting from step 3 it becomes redundant,,,0,geometric,,2.0
penguin,qID-13,B,14.557,S1_C2,0.0,0,2,Describe reasoning [13],thinks 3-8 is useless,,,0,geometric,,3.0
penguin,qID-3,B,42.45,S1_C2,1.0,0,2,enough info...Congruent Adjacent Angles at step 5? [3],there's too much info,,,1,geometric,,5.0
penguin,qID-4,B,12.36,S1_C2,1.0,0,2,enough info...ASA at step 7? [4],yes conditions for ASA are met,,,1,geometric,,5.0
penguin,qID-0,B,81.249,S1_IN3,1.0,0,3,,,,,0,,,
penguin,qID-11,B,16.627,S1_IN3,0.0,0,3,Is there a mistake? [11],"missed mistake, and thought step 4 was extra","tick marks, construction, all proof text",,0,geometric,visually assumed that the quad was a rectangle,1.0
penguin,qID-3,B,43.774,S1_IN3,1.0,0,3,conclude KN congruent to ML? [3],it's given,given,,1,geometric,,4.0
penguin,qID-0,B,81.105,S1_IN2,1.0,0,4,,,,,0,,,
penguin,qID-11,B,2.489,S1_IN2,0.0,0,4,Is there a mistake? [11],"missed mistake, glossing over AAS","construction, all proof text",,0,geometric,,1.0
penguin,qID-2,B,35.245,S1_IN2,1.0,0,4,conclude KL congruent to KM? [2],not the same line,"construction, tick marks",,1,"geometric, direct lookup",,4.0
penguin,qID-1,B,29.016,S1_IN2,0.0,0,4,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],need that JK and LK are congruent to use reflexive prop,all proof text,,0,geometric,"misunderstanding about what reflexive prop is, thinks it's reflective prop (everything gets mirrored over the reflective axis)",5.0
penguin,qID-0,B,46.187,S1_IN1,1.0,0,5,,,,,0,,,
penguin,qID-11,B,3.755,S1_IN1,0.0,0,5,Is there a mistake? [11],"missed mistake, glossing over SAS","construction, all proof text",,0,geometric,thinks having 2 sides and angle is enough for SAS,1.0
penguin,qID-2,B,46.012,S1_IN1,1.0,0,5,conclude BA congruent to CB? [2],different # of ticks,"construction, tick marks",,1,"geometric, direct lookup",,4.0
penguin,qID-3,B,25.158,S1_IN1,1.0,0,5, conclude <DBA congruent to <BCD? [3],different # of ticks,"construction, tick marks",,1,"geometric, direct lookup",,4.0
penguin,qID-0,B,213.151,S2_IN1,1.0,0,6,,,,,0,,,
penguin,qID-11,B,2.482,S2_IN1,1.0,0,6,Is there a mistake? [11],"yes, forgot what the proof is proving and misread some rows","construction, all proof text",,0,geometric,did not correctly keep track of the state of the proof,1.0
penguin,qID-12,B,5.948,S2_IN1,0.0,0,6,Which step is wrong? [12],"step 6, thinks ASA should be AAS","construction, all proof text",,0,geometric,,2.0
penguin,qID-13,B,51.493,S2_IN1,0.0,0,6,Describe reasoning [13],proposes changing step 6 ASA to AAS and moving step 6 right after the givens,,,0,geometric,,3.0
penguin,qID-2,B,12.053,S2_IN1,0.0,0,6,conclude tLNU congruent to tUQL? [2],yes with a lot of extra information,earlier proof steps (text),,0,geometric,based on incorrect assumptions about state of the proof,4.0
penguin,qID-0,B,204.842,S2_IN2,1.0,0,7,,,,,0,,,
penguin,qID-11,B,4.512,S2_IN2,0.0,0,7,Is there a mistake? [11],"thinks step 6 and 7 are useless and don't add any information, thinks CPCTC is useless, but didn't read the proof carefully","reason definition, construction, all proof text",,0,geometric,,1.0
penguin,qID-2,B,47.753,S2_IN2,1.0,0,7,conclude <MYZ congruent to <MWX? [2],correctly identified what the appropriate angles would be,construction,,1,geometric,,4.0
penguin,qID-1,B,18.59,S2_IN2,1.0,0,7,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],"""picture gives so much more information than the proof"", but still understands that some steps must be necessary before using alt-int angles","construction, earlier proof steps (text)",,1,geometric,,5.0
penguin,qID-0,B,141.874,S2_C2,1.0,0,8,,,,,0,,,
penguin,qID-11,B,2.164,S2_C2,3.0,0,8,Is there a mistake? [11],no because everything made sense even with extra steps,"construction, all proof text, tick marks",,1,geometric,,1.0
penguin,qID-1,B,10.934,S2_C2,0.0,0,8,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],yes bc thinks that any CPCTC step is useless,earlier proof steps (text),,0,geometric,believes that CPCTC never needs to be used,5.0
penguin,qID-2,B,15.432,S2_C2,1.0,0,8,conclude <BAF congruent to <DCB? [2],completely different angles,construction,,1,geometric,,4.0
peacock,qID-3,B,58.04,P1,1.0,0,0,,,,,0,,,
peacock,qID-1,B,24.407,P1,0.0,0,0,,,,,0,,,
peacock,qID-2,B,4.379,P1,0.0,0,0,,,,,0,,,
peacock,qID-2,B,15.429,P2,1.0,0,0,,,,,0,,,
peacock,qID-3,B,7.687,P2,1.0,0,0,,,,,0,,,
peacock,qID-1,B,9.413,P2,1.0,0,0,,,,,0,,,
peacock,qID-1,B,20.281,P7,0.0,0,0,,,,,0,,,
peacock,qID-13,B,7.7,P7,1.0,0,0,,,,,0,,,
peacock,qID-12,B,2.653,P7,1.0,0,0,,,,,0,,,
peacock,qID-11,B,11.824,P7,1.0,0,0,,,,,0,,,
peacock,qID-1,B,6.242,P4,1.0,0,0,,,,,0,,,
peacock,qID-1,B,7.665,P6,1.0,0,0,,,,,0,,,
peacock,qID-1,B,4.894,P3,0.0,0,0,,,,,0,,,
peacock,qID-1,B,10.316,P5,1.0,0,0,,,,,0,,,
peacock,qID-0,A,143.815,S1_IN2,1.0,0,1,,,,,0,,,
peacock,qID-11,A,2.546,S1_IN2,1.0,0,1,Is there a mistake? [11],"using AAS is wrong, didn't match up with what they were keeping track of while reading the proof","construction, tick marks, inconsistency, all proof text",step 5,1,geometric,,1.0
peacock,qID-12,A,11.826,S1_IN2,1.0,0,1,Which step is wrong? [12],step 5 bc AAS is wrong,all proof text,step 5,1,geometric,,2.0
peacock,qID-13,A,86.015,S1_IN2,0.0,0,1,Describe reasoning [13],"know angle K is bisected by MK, delete reflexive step, then you can use AAS ","construction, all proof text",step 5,1,geometric,,3.0
peacock,qID-2,A,12.98,S1_IN2,1.0,0,1,conclude KL congruent to KM? [2],different lines,construction,step 1,1,"geometric, direct lookup",,4.0
peacock,qID-1,A,42.118,S1_IN2,1.0,0,1,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],yes bc reflexive can go anywhere,,step 1,1,geometric,,5.0
peacock,qID-0,A,112.706,S1_IN1,1.0,0,2,,,,,0,,,
peacock,qID-11,A,8.858,S1_IN1,1.0,0,2,Is there a mistake? [11],yes bc step 4 tries to use SAS,"construction, inconsistency, all proof text",step 4,1,geometric,,1.0
peacock,qID-12,A,6.129,S1_IN1,1.0,0,2,Which step is wrong? [12],step 4 uses SAS,"construction, inconsistency, all proof text",step 4,1,geometric,,2.0
peacock,qID-13,A,25.086,S1_IN1,1.0,0,2,Describe reasoning [13],reflexive BD and use SAS,"construction, tick marks",step 4,1,geometric,,3.0
peacock,qID-3,A,14.926,S1_IN1,1.0,0,2, conclude <DBA congruent to <BCD? [3],not enough info,"construction, tick marks",step 4,1,"geometric, direct lookup",,4.0
peacock,qID-2,A,19.493,S1_IN1,1.0,0,2,conclude BA congruent to CB? [2],not enough to prove equilateral triangles,"construction, tick marks",step 4,1,"geometric, direct lookup",,4.0
peacock,qID-0,A,95.995,S1_C1,1.0,0,3,,,,,0,,,
peacock,qID-11,A,1.687,S1_C1,3.0,0,3,Is there a mistake? [11],proof looks right,,step 7,0,,,1.0
peacock,qID-3,A,24.716,S1_C1,1.0,0,3,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],not enough information,"construction, earlier proof steps (text)",step 7,1,geometric,,5.0
peacock,qID-2,A,19.177,S1_C1,1.0,0,3,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],"yes, bc just need intersecting lines","construction, earlier proof steps (text)",step 7,1,geometric,,5.0
peacock,qID-0,A,126.042,S1_C2,1.0,0,4,,,,,0,,,
peacock,qID-11,A,2.51,S1_C2,3.0,0,4,Is there a mistake? [11],proof looks right,"construction, tick marks, all proof text",step 7,1,geometric,,1.0
peacock,qID-4,A,21.7,S1_C2,1.0,0,4,enough info...ASA at step 7? [4],enough info for ASA,"relies on, earlier proof steps (text)",step 6,1,"geometric, direct lookup",,5.0
peacock,qID-3,A,20.026,S1_C2,1.0,0,4,enough info...Congruent Adjacent Angles at step 5? [3],"would have that the lines are perp, so yes","relies on, earlier proof steps (text)",step 4,1,"geometric, direct lookup",,5.0
peacock,qID-0,A,91.144,S1_IN3,1.0,0,5,,,,,0,,,
peacock,qID-11,A,8.868,S1_IN3,1.0,0,5,Is there a mistake? [11],needs some steps to get there because def quad is not right reason,"construction, inconsistency, all proof text",step 4,1,geometric,,1.0
peacock,qID-12,A,5.486,S1_IN3,1.0,0,5,Which step is wrong? [12],step 4 bc def quad is not right reason,"construction, inconsistency",step 4,1,geometric,,2.0
peacock,qID-13,A,76.114,S1_IN3,0.0,0,5,Describe reasoning [13],doesn't think they can correct the proof but they're not sure if it can be corrected,construction,step 4,1,"geometric, guess",,3.0
peacock,qID-3,A,5.76,S1_IN3,0.0,0,5,conclude KN congruent to ML? [3],"said no, rushed",,,0,unknown,,4.0
peacock,qID-0,A,102.579,S2_IN2,1.0,0,6,,,,,0,,,
peacock,qID-11,A,2.221,S2_IN2,1.0,0,6,Is there a mistake? [11],issue with step 7 because angles are incorrect,"inconsistency, relies on, construction, tick marks, all proof text","step 7, step 8",1,"geometric, direct lookup",,1.0
peacock,qID-12,A,31.891,S2_IN2,1.0,0,6,Which step is wrong? [12],step 7 bc angles are not correct,"inconsistency, all proof text",step 7,1,"geometric, direct lookup",,2.0
peacock,qID-13,A,40.211,S2_IN2,1.0,0,6,Describe reasoning [13],angle Y=X gives you opposite interior angles,construction,step 7,1,geometric,,3.0
peacock,qID-1,A,46.717,S2_IN2,1.0,0,6,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],"no, guess",,,0,guess,,5.0
peacock,qID-2,A,28.337,S2_IN2,1.0,0,6,conclude <MYZ congruent to <MWX? [2],"no, because they're different angles","construction, tick marks",step 7,1,"geometric, direct lookup",,4.0
peacock,qID-0,A,177.671,S2_C2,1.0,0,7,,,,,0,,,
peacock,qID-11,A,1.259,S2_C2,3.0,0,7,Is there a mistake? [11],everything checked out,"construction, all proof text",step 10,1,geometric,,1.0
peacock,qID-1,A,40.531,S2_C2,1.0,0,7,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],"angle and a side, but missing a side, so no","construction, tick marks, earlier proof steps (text)",step 7,1,geometric,,5.0
peacock,qID-2,A,47.138,S2_C2,1.0,0,7,conclude <BAF congruent to <DCB? [2],"doesn't think so, not sure",construction,step 7,1,"geometric, guess",,4.0
peacock,qID-0,A,141.381,S2_IN1,1.0,0,8,,,,,0,,,
peacock,qID-11,A,1.582,S2_IN1,1.0,0,8,Is there a mistake? [11],haven't said that the triangles are congruent yet so there's a mistake,"construction, inconsistency, all proof text",step 8,1,"geometric, direct lookup",,1.0
peacock,qID-12,A,9.165,S2_IN1,1.0,0,8,Which step is wrong? [12],step 8 had a weird angle,"construction, tick marks",step 7,1,"geometric, direct lookup",,2.0
peacock,qID-13,A,55.502,S2_IN1,1.0,0,8,Describe reasoning [13],LU reflexive and use SAS,construction,step 7,1,geometric,,3.0
peacock,qID-2,A,4.442,S2_IN1,1.0,0,8,conclude tLNU congruent to tUQL? [2],no because proof isn't correct,,step 7,1,geometric,,4.0
eagle,qID-1,B,72.789,P1,1.0,0,0,,,,,0,,,
eagle,qID-3,B,12.96,P1,1.0,0,0,,,,,0,,,
eagle,qID-2,B,17.56,P1,1.0,0,0,,,,,0,,,
eagle,qID-1,B,14.669,P2,1.0,0,0,,,,,0,,,
eagle,qID-3,B,11.705,P2,1.0,0,0,,,,,0,,,
eagle,qID-2,B,9.378,P2,1.0,0,0,,,,,0,,,
eagle,qID-1,B,31.36,P4,1.0,0,0,,,,,0,,,
eagle,qID-12,B,10.358,P4,0.0,0,0,,,,,0,,,
eagle,qID-11,B,45.824,P4,1.0,0,0,,,,,0,,,
eagle,qID-13,B,9.595,P4,1.0,0,0,,,,,0,,,
eagle,qID-1,B,15.165,P3,1.0,0,0,,,,,0,,,
eagle,qID-1,B,14.528,P7,0.0,0,0,,,,,0,,,
eagle,qID-1,B,23.038,P6,1.0,0,0,,,,,0,,,
eagle,qID-1,B,10.925,P5,1.0,0,0,,,,,0,,,
eagle,qID-0,B,237.066,S1_C1,1.0,0,1,,,,,0,,,
eagle,qID-11,B,77.375,S1_C1,3.0,0,1,Is there a mistake? [11],"everything check out, not 100% confident","construction, all proof text",,1,geometric,,1.0
eagle,qID-2,B,25.797,S1_C1,1.0,0,1,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],step 1 mentions intersection so there is enough info,"earlier proof steps (text), reason definition",,1,geometric,,5.0
eagle,qID-3,B,23.26,S1_C1,0.0,0,1,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],thought that vertical angles had already been used,earlier proof steps (text),,0,geometric,assumed vertical angles had been established already,5.0
eagle,qID-0,B,411.912,S1_C2,1.0,0,2,,,,,0,,,
eagle,qID-11,B,29.064,S1_C2,0.0,0,2,Is there a mistake? [11],yes for unclear reasons,"construction, all proof text",,0,"geometric, guess",can't tell what the exact misconception is at this point,1.0
eagle,qID-12,B,69.96,S1_C2,0.0,0,2,Which step is wrong? [12],"step 8 bc CPCTC talks about triangles while AD=DC is about segments, thinks there is mismatch between statement and the reason used","reason definition, construction, all proof text",,0,"geometric, guess",doesn't understand definition of CPCTC,2.0
eagle,qID-13,B,8.003,S1_C2,0.0,0,2,Describe reasoning [13],ran out of time,,,0,,,3.0
eagle,qID-0,B,131.948,S1_IN3,1.0,0,3,,,,,0,,,
eagle,qID-11,B,10.623,S1_IN3,0.0,0,3,Is there a mistake? [11],"no, didn't catch any issues, thought def. quad was fine","reason definition, all proof text, construction",,0,geometric,thought quad == rectangle,1.0
eagle,qID-3,B,15.422,S1_IN3,1.0,0,3,conclude KN congruent to ML? [3],thinks so,"tick marks, construction",,1,"geometric, direct lookup",,4.0
eagle,qID-0,B,96.888,S1_IN2,1.0,0,4,,,,,0,,,
eagle,qID-11,B,2.301,S1_IN2,0.0,0,4,Is there a mistake? [11],"no, checked what AAS looked like but didn't realize that the proof hadn't established AAS","reason definition, reason def (illustration), construction, all proof text",,0,geometric,didn't keep track of whether AAS was the right reason to use,1.0
eagle,qID-1,B,26.418,S1_IN2,1.0,0,4,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],"yes, any fig congruent with itself","reason definition, construction",,1,geometric,,5.0
eagle,qID-2,B,44.999,S1_IN2,1.0,0,4,conclude KL congruent to KM? [2],"knows they are different lines, wasn't sure of answer","construction, tick marks",,1,"geometric, guess",,4.0
eagle,qID-0,B,121.437,S1_IN1,1.0,0,5,,,,,0,,,
eagle,qID-11,B,1.68,S1_IN1,0.0,0,5,Is there a mistake? [11],"no, bc thinks all angles and sides match up so SAS and CPCTC are fine to use","tick marks, construction, all proof text, reason definition",,0,geometric,thought all angles and sides are congruent,1.0
eagle,qID-2,B,39.205,S1_IN1,0.0,0,5,conclude BA congruent to CB? [2],thinks that the segments could be congruent because of mirroring over the DB segment,"tick marks, construction",,0,"geometric, guess",thinks all angles and sides are congruent,4.0
eagle,qID-3,B,32.231,S1_IN1,0.0,0,5, conclude <DBA congruent to <BCD? [3],yes bc thinks all lines and angles are equivalent,"tick marks, construction, all proof text",,0,geometric,thinks all angles and sides are congruent,4.0
eagle,qID-0,B,190.571,S2_IN1,1.0,0,6,,,,,0,,,
eagle,qID-11,B,2.459,S2_IN1,0.0,0,6,Is there a mistake? [11],"didn't catch mistake during read-through, losing track of their place while reading the proof","reason definition, construction, all proof text",,0,geometric,didn't catch the mistake,1.0
eagle,qID-2,B,14.26,S2_IN1,0.0,0,6,conclude tLNU congruent to tUQL? [2],based answer on read-through,construction,,0,geometric,,4.0
eagle,qID-0,B,153.779,S2_IN2,1.0,0,7,,,,,0,,,
eagle,qID-11,B,1.842,S2_IN2,0.0,0,7,Is there a mistake? [11],"misread <MYZ=<MWX as <MZY=<MWX, so missed the mistake, otherwise followed the proof","tick marks, construction, reason definition, all proof text",,0,geometric,traced the wrong angles which influenced their reasoning,1.0
eagle,qID-2,B,15.954,S2_IN2,0.0,0,7,conclude <MYZ congruent to <MWX? [2],traced correct angles but still thought that they were congruent,construction,,0,geometric,traced the correct angles but believed that they visually looked correct,4.0
eagle,qID-1,B,39.991,S2_IN2,0.0,0,7,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],thinks that there is enough information based on only the setup (i.e. it looks like there are 2 parallel lines with a transversal so it must be possible to move the step),construction,,0,geometric,thinks that having a visually correct setup is enough to prove that the lines are parallel,5.0
eagle,qID-0,B,177.941,S2_C2,1.0,0,8,,,,,0,,,
eagle,qID-11,B,1.92,S2_C2,3.0,0,8,Is there a mistake? [11],"no, nothing caught their attention","construction, tick marks, all proof text, reason definition",,1,geometric,,1.0
